username,score,lag,session_id,primacy,recency,total_comparisons,norm_primacy,norm_recency
uid48,5,4,3,0,2,2,0.0,1.0
uid48,5,5,3,1,1,2,0.5,0.5
uid48,5,6,3,1,0,1,1.0,0.0
uid48,5,7,3,0,1,1,0.0,1.0
uid48,5,8,3,0,1,1,0.0,1.0
uid51,3,3,3,0,1,1,0.0,1.0
uid51,4,2,3,1,1,2,0.5,0.5
uid51,4,4,3,0,1,1,0.0,1.0
uid51,4,5,3,0,1,1,0.0,1.0
uid51,4,7,3,0,1,1,0.0,1.0
uid51,5,1,3,0,1,1,0.0,1.0
uid51,5,2,3,0,1,1,0.0,1.0
uid51,5,3,3,1,0,1,1.0,0.0
uid51,5,4,3,0,1,1,0.0,1.0
uid51,5,5,3,1,0,1,1.0,0.0
uid51,5,6,3,0,1,1,0.0,1.0
uid52,3,4,3,1,0,1,1.0,0.0
uid52,4,1,3,0,1,1,0.0,1.0
uid52,4,2,3,1,0,1,1.0,0.0
uid52,4,3,3,0,1,1,0.0,1.0
uid52,5,1,3,1,1,2,0.5,0.5
uid52,5,2,3,2,1,3,0.6666666666666666,0.3333333333333333
uid52,5,3,3,0,1,1,0.0,1.0
uid52,5,4,3,1,1,2,0.5,0.5
uid52,5,5,3,1,0,1,1.0,0.0
uid52,5,6,3,1,0,1,1.0,0.0
uid54,3,1,3,0,1,1,0.0,1.0
uid54,3,5,3,0,1,1,0.0,1.0
uid54,3,6,3,0,1,1,0.0,1.0
uid54,4,1,3,0,1,1,0.0,1.0
uid54,4,2,3,0,1,1,0.0,1.0
uid54,4,3,3,1,0,1,1.0,0.0
uid54,4,4,3,0,1,1,0.0,1.0
uid54,4,5,3,1,0,1,1.0,0.0
uid54,4,6,3,0,1,1,0.0,1.0
uid54,5,2,3,0,1,1,0.0,1.0
uid54,5,3,3,1,0,1,1.0,0.0
uid54,5,5,3,0,1,1,0.0,1.0
uid55,3,4,3,1,0,1,1.0,0.0
uid55,4,1,3,0,1,1,0.0,1.0
uid55,4,2,3,0,2,2,0.0,1.0
uid55,4,3,3,0,2,2,0.0,1.0
uid55,4,5,3,0,1,1,0.0,1.0
uid55,5,1,3,0,1,1,0.0,1.0
uid55,5,2,3,0,1,1,0.0,1.0
uid55,5,5,3,0,1,1,0.0,1.0
uid55,5,6,3,0,1,1,0.0,1.0
uid55,5,7,3,0,1,1,0.0,1.0
uid55,5,8,3,0,1,1,0.0,1.0
uid56,3,2,3,1,0,1,1.0,0.0
uid56,3,6,3,0,1,1,0.0,1.0
uid56,4,5,3,1,0,1,1.0,0.0
uid56,5,1,3,0,2,2,0.0,1.0
uid56,5,2,3,2,1,3,0.6666666666666666,0.3333333333333333
uid56,5,3,3,0,1,1,0.0,1.0
uid56,5,4,3,1,1,2,0.5,0.5
uid56,5,5,3,1,0,1,1.0,0.0
uid56,5,6,3,1,0,1,1.0,0.0
uid57,3,1,3,1,0,1,1.0,0.0
uid57,3,5,3,0,1,1,0.0,1.0
uid57,3,6,3,1,0,1,1.0,0.0
uid57,4,1,3,1,0,1,1.0,0.0
uid57,4,2,3,0,1,1,0.0,1.0
uid57,4,3,3,0,1,1,0.0,1.0
uid57,4,4,3,1,0,1,1.0,0.0
uid57,4,5,3,0,1,1,0.0,1.0
uid57,4,6,3,0,1,1,0.0,1.0
uid57,5,2,3,0,1,1,0.0,1.0
uid57,5,3,3,0,1,1,0.0,1.0
uid57,5,5,3,0,1,1,0.0,1.0
uid59,3,1,3,1,0,1,1.0,0.0
uid59,3,4,3,2,0,2,1.0,0.0
uid59,3,5,3,1,0,1,1.0,0.0
uid59,4,1,3,1,2,3,0.3333333333333333,0.6666666666666666
uid59,4,2,3,1,1,2,0.5,0.5
uid59,4,3,3,0,2,2,0.0,1.0
uid59,4,4,3,0,2,2,0.0,1.0
uid59,4,5,3,0,1,1,0.0,1.0
uid61,3,5,3,0,1,1,0.0,1.0
uid61,5,1,3,1,1,2,0.5,0.5
uid61,5,2,3,1,2,3,0.3333333333333333,0.6666666666666666
uid61,5,3,3,1,2,3,0.3333333333333333,0.6666666666666666
uid61,5,4,3,0,2,2,0.0,1.0
uid61,5,5,3,1,1,2,0.5,0.5
uid61,5,6,3,0,1,1,0.0,1.0
uid61,5,7,3,0,1,1,0.0,1.0
uid61,5,8,3,0,1,1,0.0,1.0
uid62,3,4,3,2,0,2,1.0,0.0
uid62,4,1,3,0,1,1,0.0,1.0
uid62,4,3,3,2,0,2,1.0,0.0
uid62,4,4,3,0,2,2,0.0,1.0
uid62,4,7,3,0,1,1,0.0,1.0
uid62,5,2,3,1,0,1,1.0,0.0
uid62,5,4,3,0,1,1,0.0,1.0
uid62,5,6,3,0,1,1,0.0,1.0
uid63,4,1,3,1,0,1,1.0,0.0
uid63,4,2,3,1,1,2,0.5,0.5
uid63,4,3,3,2,1,3,0.6666666666666666,0.3333333333333333
uid63,4,5,3,1,1,2,0.5,0.5
uid63,4,6,3,1,0,1,1.0,0.0
uid63,4,8,3,0,1,1,0.0,1.0
uid63,5,1,3,0,1,1,0.0,1.0
uid63,5,2,3,1,0,1,1.0,0.0
uid63,5,3,3,1,1,2,0.5,0.5
uid63,5,5,3,1,0,1,1.0,0.0
uid63,5,6,3,1,0,1,1.0,0.0
uid64,3,4,3,1,0,1,1.0,0.0
uid64,4,1,3,1,1,2,0.5,0.5
uid64,4,2,3,1,0,1,1.0,0.0
uid64,4,3,3,2,0,2,1.0,0.0
uid64,4,4,3,1,0,1,1.0,0.0
uid64,5,1,3,0,2,2,0.0,1.0
uid64,5,2,3,0,1,1,0.0,1.0
uid64,5,4,3,1,0,1,1.0,0.0
uid64,5,5,3,0,1,1,0.0,1.0
uid64,5,6,3,0,1,1,0.0,1.0
uid65,3,4,3,1,0,1,1.0,0.0
uid65,4,5,3,1,0,1,1.0,0.0
uid65,5,1,3,1,2,3,0.3333333333333333,0.6666666666666666
uid65,5,2,3,1,2,3,0.3333333333333333,0.6666666666666666
uid65,5,3,3,1,1,2,0.5,0.5
uid65,5,4,3,0,2,2,0.0,1.0
uid65,5,5,3,1,1,2,0.5,0.5
uid65,5,6,3,1,1,2,0.5,0.5
uid65,5,7,3,0,1,1,0.0,1.0
uid66,3,1,3,2,0,2,1.0,0.0
uid66,3,2,3,1,0,1,1.0,0.0
uid66,4,5,3,0,1,1,0.0,1.0
uid66,5,2,3,0,2,2,0.0,1.0
uid66,5,4,3,0,1,1,0.0,1.0
uid69,3,1,3,1,0,1,1.0,0.0
uid69,3,4,3,2,0,2,1.0,0.0
uid69,3,5,3,1,0,1,1.0,0.0
uid69,4,1,3,1,1,2,0.5,0.5
uid69,4,4,3,0,1,1,0.0,1.0
uid69,4,5,3,1,1,2,0.5,0.5
uid69,4,6,3,0,1,1,0.0,1.0
uid69,5,2,3,1,0,1,1.0,0.0
uid70,4,2,3,0,1,1,0.0,1.0
uid70,5,1,3,3,3,6,0.5,0.5
uid70,5,2,3,4,2,6,0.6666666666666666,0.3333333333333333
uid70,5,3,3,3,2,5,0.6,0.4
uid70,5,4,3,3,1,4,0.75,0.25
uid70,5,5,3,2,1,3,0.6666666666666666,0.3333333333333333
uid70,5,6,3,1,1,2,0.5,0.5
uid70,5,7,3,1,0,1,1.0,0.0
uid70,5,8,3,1,0,1,1.0,0.0
uid72,4,2,3,0,1,1,0.0,1.0
uid72,4,3,3,0,2,2,0.0,1.0
uid72,4,5,3,0,1,1,0.0,1.0
uid72,4,6,3,0,1,1,0.0,1.0
uid72,4,8,3,0,1,1,0.0,1.0
uid72,5,1,3,1,1,2,0.5,0.5
uid72,5,2,3,2,0,2,1.0,0.0
uid72,5,3,3,1,2,3,0.3333333333333333,0.6666666666666666
uid72,5,4,3,0,1,1,0.0,1.0
uid72,5,5,3,0,1,1,0.0,1.0
uid72,5,6,3,0,1,1,0.0,1.0
uid74,3,1,3,0,1,1,0.0,1.0
uid74,4,3,3,0,1,1,0.0,1.0
uid74,5,1,3,2,1,3,0.6666666666666666,0.3333333333333333
uid74,5,2,3,0,2,2,0.0,1.0
uid74,5,3,3,1,1,2,0.5,0.5
uid74,5,4,3,0,2,2,0.0,1.0
uid74,5,5,3,1,0,1,1.0,0.0
uid75,3,4,3,1,1,2,0.5,0.5
uid75,4,2,3,1,1,2,0.5,0.5
uid75,4,4,3,1,0,1,1.0,0.0
uid75,5,1,3,1,0,1,1.0,0.0
uid75,5,3,3,0,1,1,0.0,1.0
uid75,5,4,3,1,0,1,1.0,0.0
uid75,5,5,3,1,0,1,1.0,0.0
uid75,5,7,3,0,1,1,0.0,1.0
uid75,5,8,3,0,1,1,0.0,1.0
uid100,3,3,4,0,1,1,0.0,1.0
uid100,3,4,4,1,0,1,1.0,0.0
uid100,4,1,4,1,0,1,1.0,0.0
uid100,4,3,4,1,0,1,1.0,0.0
uid100,4,4,4,1,0,1,1.0,0.0
uid100,5,1,4,1,1,2,0.5,0.5
uid100,5,2,4,1,0,1,1.0,0.0
uid100,5,3,4,1,0,1,1.0,0.0
uid100,5,4,4,1,0,1,1.0,0.0
uid100,5,5,4,1,0,1,1.0,0.0
uid101,3,2,4,1,0,1,1.0,0.0
uid101,4,1,4,0,1,1,0.0,1.0
uid101,4,3,4,0,1,1,0.0,1.0
uid101,4,4,4,0,1,1,0.0,1.0
uid101,5,1,4,1,1,2,0.5,0.5
uid101,5,2,4,0,1,1,0.0,1.0
uid101,5,3,4,1,0,1,1.0,0.0
uid101,5,4,4,1,0,1,1.0,0.0
uid101,5,5,4,0,1,1,0.0,1.0
uid102,4,1,4,1,2,3,0.3333333333333333,0.6666666666666666
uid102,4,2,4,1,2,3,0.3333333333333333,0.6666666666666666
uid102,4,3,4,0,3,3,0.0,1.0
uid102,4,4,4,0,1,1,0.0,1.0
uid102,4,5,4,0,2,2,0.0,1.0
uid102,4,6,4,0,1,1,0.0,1.0
uid102,4,7,4,0,1,1,0.0,1.0
uid102,4,8,4,0,1,1,0.0,1.0
uid102,5,1,4,0,1,1,0.0,1.0
uid102,5,2,4,0,1,1,0.0,1.0
uid102,5,3,4,0,1,1,0.0,1.0
uid102,5,5,4,0,1,1,0.0,1.0
uid102,5,7,4,0,1,1,0.0,1.0
uid102,5,8,4,0,1,1,0.0,1.0
uid103,3,1,4,1,0,1,1.0,0.0
uid103,3,2,4,0,1,1,0.0,1.0
uid103,3,3,4,0,1,1,0.0,1.0
uid103,3,5,4,1,0,1,1.0,0.0
uid103,3,6,4,1,0,1,1.0,0.0
uid103,4,3,4,0,1,1,0.0,1.0
uid103,4,5,4,1,0,1,1.0,0.0
uid103,4,8,4,1,0,1,1.0,0.0
uid103,5,1,4,0,1,1,0.0,1.0
uid104,4,1,4,1,1,2,0.5,0.5
uid104,4,2,4,0,1,1,0.0,1.0
uid104,5,1,4,1,0,1,1.0,0.0
uid104,5,6,4,1,0,1,1.0,0.0
uid104,5,7,4,1,0,1,1.0,0.0
uid105,4,1,4,1,1,2,0.5,0.5
uid105,4,2,4,1,0,1,1.0,0.0
uid105,4,3,4,1,1,2,0.5,0.5
uid105,4,4,4,1,0,1,1.0,0.0
uid105,5,1,4,2,2,4,0.5,0.5
uid105,5,2,4,2,1,3,0.6666666666666666,0.3333333333333333
uid105,5,3,4,1,1,2,0.5,0.5
uid105,5,4,4,1,0,1,1.0,0.0
uid106,3,1,4,0,2,2,0.0,1.0
uid106,3,2,4,0,1,1,0.0,1.0
uid106,3,3,4,1,1,2,0.5,0.5
uid106,3,4,4,0,1,1,0.0,1.0
uid106,3,5,4,0,1,1,0.0,1.0
uid106,3,6,4,1,0,1,1.0,0.0
uid106,4,4,4,0,1,1,0.0,1.0
uid106,5,2,4,0,1,1,0.0,1.0
uid106,5,5,4,1,0,1,1.0,0.0
uid106,5,7,4,0,1,1,0.0,1.0
uid108,4,6,4,0,1,1,0.0,1.0
uid108,5,1,4,2,3,5,0.4,0.6
uid108,5,2,4,1,4,5,0.2,0.8
uid108,5,3,4,1,4,5,0.2,0.8
uid108,5,4,4,2,2,4,0.5,0.5
uid108,5,5,4,0,3,3,0.0,1.0
uid108,5,6,4,1,2,3,0.3333333333333333,0.6666666666666666
uid108,5,7,4,1,0,1,1.0,0.0
uid108,5,8,4,0,1,1,0.0,1.0
uid108,5,9,4,0,1,1,0.0,1.0
uid109,4,1,4,0,1,1,0.0,1.0
uid109,4,2,4,1,0,1,1.0,0.0
uid109,4,4,4,1,0,1,1.0,0.0
uid109,4,5,4,1,0,1,1.0,0.0
uid109,4,6,4,1,0,1,1.0,0.0
uid109,4,7,4,1,0,1,1.0,0.0
uid109,5,1,4,1,1,2,0.5,0.5
uid109,5,2,4,2,1,3,0.6666666666666666,0.3333333333333333
uid109,5,3,4,0,2,2,0.0,1.0
uid109,5,4,4,0,3,3,0.0,1.0
uid109,5,5,4,2,0,2,1.0,0.0
uid109,5,6,4,1,0,1,1.0,0.0
uid109,5,7,4,0,1,1,0.0,1.0
uid109,5,9,4,1,0,1,1.0,0.0
uid110,3,1,4,0,1,1,0.0,1.0
uid110,3,3,4,1,0,1,1.0,0.0
uid110,3,4,4,0,1,1,0.0,1.0
uid110,4,2,4,0,1,1,0.0,1.0
uid110,4,3,4,0,1,1,0.0,1.0
uid110,4,5,4,0,1,1,0.0,1.0
uid110,5,1,4,1,0,1,1.0,0.0
uid110,5,4,4,1,0,1,1.0,0.0
uid110,5,5,4,1,0,1,1.0,0.0
uid112,5,1,4,3,4,7,0.42857142857142855,0.5714285714285714
uid112,5,2,4,2,5,7,0.2857142857142857,0.7142857142857143
uid112,5,3,4,1,5,6,0.16666666666666666,0.8333333333333334
uid112,5,4,4,2,3,5,0.4,0.6
uid112,5,5,4,1,3,4,0.25,0.75
uid112,5,6,4,1,2,3,0.3333333333333333,0.6666666666666666
uid112,5,7,4,0,2,2,0.0,1.0
uid112,5,8,4,0,1,1,0.0,1.0
uid112,5,9,4,0,1,1,0.0,1.0
uid114,4,2,4,0,1,1,0.0,1.0
uid114,4,5,4,0,1,1,0.0,1.0
uid114,4,7,4,0,1,1,0.0,1.0
uid114,5,1,4,2,1,3,0.6666666666666666,0.3333333333333333
uid114,5,2,4,4,1,5,0.8,0.2
uid114,5,3,4,2,1,3,0.6666666666666666,0.3333333333333333
uid114,5,4,4,3,0,3,1.0,0.0
uid114,5,5,4,3,0,3,1.0,0.0
uid114,5,6,4,1,0,1,1.0,0.0
uid114,5,7,4,2,0,2,1.0,0.0
uid114,5,9,4,1,0,1,1.0,0.0
uid116,4,1,4,1,3,4,0.25,0.75
uid116,4,2,4,0,4,4,0.0,1.0
uid116,4,3,4,2,2,4,0.5,0.5
uid116,4,4,4,1,1,2,0.5,0.5
uid116,4,5,4,2,1,3,0.6666666666666666,0.3333333333333333
uid116,4,6,4,0,2,2,0.0,1.0
uid116,4,7,4,0,1,1,0.0,1.0
uid116,4,8,4,0,1,1,0.0,1.0
uid116,5,2,4,0,1,1,0.0,1.0
uid116,5,3,4,0,1,1,0.0,1.0
uid116,5,5,4,0,1,1,0.0,1.0
uid79,4,1,4,1,0,1,1.0,0.0
uid79,4,2,4,0,1,1,0.0,1.0
uid79,4,3,4,1,1,2,0.5,0.5
uid79,4,5,4,0,1,1,0.0,1.0
uid79,4,6,4,1,0,1,1.0,0.0
uid79,5,1,4,1,1,2,0.5,0.5
uid79,5,2,4,0,2,2,0.0,1.0
uid79,5,3,4,0,3,3,0.0,1.0
uid79,5,4,4,1,0,1,1.0,0.0
uid79,5,5,4,0,2,2,0.0,1.0
uid79,5,6,4,1,1,2,0.5,0.5
uid79,5,7,4,0,1,1,0.0,1.0
uid79,5,8,4,0,1,1,0.0,1.0
uid79,5,9,4,0,1,1,0.0,1.0
uid81,4,1,4,1,0,1,1.0,0.0
uid81,4,7,4,0,1,1,0.0,1.0
uid81,4,8,4,0,1,1,0.0,1.0
uid81,5,1,4,3,1,4,0.75,0.25
uid81,5,2,4,1,2,3,0.3333333333333333,0.6666666666666666
uid81,5,3,4,1,2,3,0.3333333333333333,0.6666666666666666
uid81,5,4,4,2,0,2,1.0,0.0
uid81,5,5,4,0,1,1,0.0,1.0
uid81,5,6,4,0,1,1,0.0,1.0
uid81,5,7,4,1,0,1,1.0,0.0
uid82,4,1,4,2,1,3,0.6666666666666666,0.3333333333333333
uid82,4,2,4,2,0,2,1.0,0.0
uid82,4,3,4,2,1,3,0.6666666666666666,0.3333333333333333
uid82,4,4,4,2,1,3,0.6666666666666666,0.3333333333333333
uid82,4,5,4,2,0,2,1.0,0.0
uid82,4,7,4,1,0,1,1.0,0.0
uid82,4,8,4,1,0,1,1.0,0.0
uid82,5,1,4,1,0,1,1.0,0.0
uid82,5,7,4,1,0,1,1.0,0.0
uid82,5,8,4,1,0,1,1.0,0.0
uid83,3,3,4,0,1,1,0.0,1.0
uid83,4,1,4,1,0,1,1.0,0.0
uid83,4,6,4,1,0,1,1.0,0.0
uid83,4,7,4,1,0,1,1.0,0.0
uid83,5,1,4,0,1,1,0.0,1.0
uid83,5,6,4,1,0,1,1.0,0.0
uid83,5,7,4,1,0,1,1.0,0.0
uid84,4,1,4,1,3,4,0.25,0.75
uid84,4,2,4,2,3,5,0.4,0.6
uid84,4,3,4,0,3,3,0.0,1.0
uid84,4,4,4,1,2,3,0.3333333333333333,0.6666666666666666
uid84,4,5,4,1,1,2,0.5,0.5
uid84,4,6,4,0,2,2,0.0,1.0
uid84,4,7,4,0,1,1,0.0,1.0
uid84,4,8,4,0,1,1,0.0,1.0
uid84,5,2,4,0,2,2,0.0,1.0
uid84,5,4,4,0,1,1,0.0,1.0
uid85,3,2,4,0,2,2,0.0,1.0
uid85,3,4,4,0,1,1,0.0,1.0
uid85,4,2,4,0,1,1,0.0,1.0
uid85,4,3,4,1,0,1,1.0,0.0
uid85,4,5,4,1,0,1,1.0,0.0
uid85,5,6,4,1,0,1,1.0,0.0
uid86,3,1,4,0,1,1,0.0,1.0
uid86,3,6,4,1,0,1,1.0,0.0
uid86,4,1,4,1,0,1,1.0,0.0
uid86,4,3,4,0,1,1,0.0,1.0
uid86,4,4,4,0,1,1,0.0,1.0
uid86,5,1,4,0,1,1,0.0,1.0
uid86,5,5,4,1,0,1,1.0,0.0
uid86,5,6,4,1,0,1,1.0,0.0
uid87,4,1,4,0,1,1,0.0,1.0
uid87,4,2,4,1,0,1,1.0,0.0
uid87,4,3,4,0,1,1,0.0,1.0
uid87,4,5,4,0,1,1,0.0,1.0
uid87,4,7,4,1,0,1,1.0,0.0
uid87,4,8,4,0,1,1,0.0,1.0
uid87,5,1,4,2,0,2,1.0,0.0
uid87,5,2,4,1,0,1,1.0,0.0
uid87,5,3,4,1,1,2,0.5,0.5
uid87,5,4,4,0,1,1,0.0,1.0
uid87,5,5,4,1,0,1,1.0,0.0
uid87,5,6,4,1,0,1,1.0,0.0
uid87,5,7,4,1,0,1,1.0,0.0
uid87,5,8,4,1,0,1,1.0,0.0
uid88,3,1,4,1,0,1,1.0,0.0
uid88,3,2,4,1,0,1,1.0,0.0
uid88,3,3,4,1,1,2,0.5,0.5
uid88,3,4,4,0,1,1,0.0,1.0
uid88,3,6,4,0,1,1,0.0,1.0
uid88,4,3,4,0,1,1,0.0,1.0
uid88,5,1,4,1,0,1,1.0,0.0
uid88,5,2,4,0,1,1,0.0,1.0
uid88,5,3,4,0,1,1,0.0,1.0
uid88,5,5,4,0,1,1,0.0,1.0
uid88,5,6,4,0,1,1,0.0,1.0
uid88,5,8,4,0,1,1,0.0,1.0
uid89,3,3,4,0,1,1,0.0,1.0
uid89,4,1,4,0,1,1,0.0,1.0
uid89,4,2,4,1,0,1,1.0,0.0
uid89,4,3,4,1,0,1,1.0,0.0
uid89,4,4,4,0,1,1,0.0,1.0
uid89,4,6,4,0,1,1,0.0,1.0
uid89,4,7,4,0,1,1,0.0,1.0
uid89,5,1,4,1,1,2,0.5,0.5
uid89,5,2,4,1,1,2,0.5,0.5
uid89,5,3,4,1,0,1,1.0,0.0
uid89,5,4,4,1,0,1,1.0,0.0
uid90,5,1,4,2,5,7,0.2857142857142857,0.7142857142857143
uid90,5,2,4,2,4,6,0.3333333333333333,0.6666666666666666
uid90,5,3,4,1,4,5,0.2,0.8
uid90,5,4,4,2,2,4,0.5,0.5
uid90,5,5,4,3,1,4,0.75,0.25
uid90,5,6,4,2,2,4,0.5,0.5
uid90,5,7,4,1,2,3,0.3333333333333333,0.6666666666666666
uid90,5,8,4,0,2,2,0.0,1.0
uid90,5,9,4,0,1,1,0.0,1.0
uid91,4,7,4,1,0,1,1.0,0.0
uid91,5,1,4,2,3,5,0.4,0.6
uid91,5,2,4,2,4,6,0.3333333333333333,0.6666666666666666
uid91,5,3,4,2,3,5,0.4,0.6
uid91,5,4,4,1,3,4,0.25,0.75
uid91,5,5,4,1,2,3,0.3333333333333333,0.6666666666666666
uid91,5,6,4,1,1,2,0.5,0.5
uid91,5,7,4,1,1,2,0.5,0.5
uid91,5,9,4,1,0,1,1.0,0.0
uid93,5,1,4,3,4,7,0.42857142857142855,0.5714285714285714
uid93,5,2,4,2,4,6,0.3333333333333333,0.6666666666666666
uid93,5,3,4,3,2,5,0.6,0.4
uid93,5,4,4,1,3,4,0.25,0.75
uid93,5,5,4,2,2,4,0.5,0.5
uid93,5,6,4,2,2,4,0.5,0.5
uid93,5,7,4,2,1,3,0.6666666666666666,0.3333333333333333
uid93,5,8,4,0,2,2,0.0,1.0
uid93,5,9,4,0,1,1,0.0,1.0
uid94,3,3,4,1,0,1,1.0,0.0
uid94,3,4,4,1,0,1,1.0,0.0
uid94,4,1,4,2,0,2,1.0,0.0
uid94,4,2,4,0,1,1,0.0,1.0
uid94,4,3,4,0,2,2,0.0,1.0
uid94,4,4,4,0,1,1,0.0,1.0
uid94,5,1,4,0,1,1,0.0,1.0
uid97,5,1,4,5,4,9,0.5555555555555556,0.4444444444444444
uid97,5,2,4,4,4,8,0.5,0.5
uid97,5,3,4,2,5,7,0.2857142857142857,0.7142857142857143
uid97,5,4,4,2,4,6,0.3333333333333333,0.6666666666666666
uid97,5,5,4,1,4,5,0.2,0.8
uid97,5,6,4,2,2,4,0.5,0.5
uid97,5,7,4,1,2,3,0.3333333333333333,0.6666666666666666
uid97,5,8,4,1,1,2,0.5,0.5
uid97,5,9,4,0,1,1,0.0,1.0
uid99,3,3,4,0,1,1,0.0,1.0
uid99,5,1,4,1,3,4,0.25,0.75
uid99,5,2,4,1,2,3,0.3333333333333333,0.6666666666666666
uid99,5,3,4,0,3,3,0.0,1.0
uid99,5,4,4,0,1,1,0.0,1.0
uid99,5,5,4,1,1,2,0.5,0.5
uid99,5,6,4,1,2,3,0.3333333333333333,0.6666666666666666
uid99,5,7,4,1,1,2,0.5,0.5
uid99,5,8,4,0,2,2,0.0,1.0
uid99,5,9,4,0,1,1,0.0,1.0
uid117,4,1,5,4,1,5,0.8,0.2
uid117,4,2,5,3,1,4,0.75,0.25
uid117,4,3,5,2,2,4,0.5,0.5
uid117,4,4,5,3,0,3,1.0,0.0
uid117,4,5,5,2,0,2,1.0,0.0
uid117,4,6,5,1,0,1,1.0,0.0
uid117,4,7,5,1,0,1,1.0,0.0
uid117,4,8,5,1,0,1,1.0,0.0
uid117,5,1,5,0,1,1,0.0,1.0
uid120,4,1,5,0,1,1,0.0,1.0
uid120,4,2,5,1,1,2,0.5,0.5
uid120,4,3,5,0,2,2,0.0,1.0
uid120,4,5,5,0,1,1,0.0,1.0
uid120,5,1,5,0,1,1,0.0,1.0
uid120,5,2,5,1,0,1,1.0,0.0
uid120,5,5,5,0,1,1,0.0,1.0
uid120,5,6,5,0,1,1,0.0,1.0
uid120,5,7,5,1,0,1,1.0,0.0
uid120,5,8,5,1,0,1,1.0,0.0
uid121,4,1,5,4,1,5,0.8,0.2
uid121,4,2,5,2,2,4,0.5,0.5
uid121,4,3,5,4,0,4,1.0,0.0
uid121,4,4,5,3,0,3,1.0,0.0
uid121,4,5,5,2,0,2,1.0,0.0
uid121,4,6,5,2,0,2,1.0,0.0
uid121,4,7,5,1,0,1,1.0,0.0
uid121,5,3,5,1,0,1,1.0,0.0
uid122,4,1,5,1,0,1,1.0,0.0
uid122,4,2,5,1,1,2,0.5,0.5
uid122,4,3,5,0,1,1,0.0,1.0
uid122,4,4,5,2,0,2,1.0,0.0
uid122,4,5,5,1,0,1,1.0,0.0
uid122,4,6,5,1,0,1,1.0,0.0
uid122,4,7,5,0,1,1,0.0,1.0
uid122,4,8,5,1,0,1,1.0,0.0
uid122,5,1,5,0,1,1,0.0,1.0
uid122,5,2,5,0,1,1,0.0,1.0
uid122,5,3,5,0,1,1,0.0,1.0
uid123,4,1,5,1,1,2,0.5,0.5
uid123,4,2,5,1,0,1,1.0,0.0
uid123,4,3,5,0,1,1,0.0,1.0
uid123,4,4,5,0,1,1,0.0,1.0
uid123,4,5,5,0,1,1,0.0,1.0
uid123,5,1,5,1,1,2,0.5,0.5
uid123,5,2,5,0,1,1,0.0,1.0
uid123,5,3,5,0,1,1,0.0,1.0
uid123,5,4,5,1,0,1,1.0,0.0
uid123,5,5,5,2,0,2,1.0,0.0
uid123,5,6,5,1,0,1,1.0,0.0
uid123,5,7,5,1,0,1,1.0,0.0
uid123,5,8,5,0,1,1,0.0,1.0
uid125,4,1,5,0,2,2,0.0,1.0
uid125,4,2,5,2,0,2,1.0,0.0
uid125,4,3,5,0,3,3,0.0,1.0
uid125,4,4,5,0,1,1,0.0,1.0
uid125,4,5,5,1,0,1,1.0,0.0
uid125,4,6,5,0,1,1,0.0,1.0
uid125,5,3,5,1,0,1,1.0,0.0
uid125,5,5,5,1,0,1,1.0,0.0
uid125,5,8,5,1,0,1,1.0,0.0
uid127,4,1,5,1,2,3,0.3333333333333333,0.6666666666666666
uid127,4,2,5,0,2,2,0.0,1.0
uid127,4,3,5,0,2,2,0.0,1.0
uid127,4,4,5,0,2,2,0.0,1.0
uid127,4,5,5,0,1,1,0.0,1.0
uid127,5,4,5,1,1,2,0.5,0.5
uid127,5,8,5,1,0,1,1.0,0.0
uid129,4,1,5,1,1,2,0.5,0.5
uid129,4,2,5,2,0,2,1.0,0.0
uid129,4,3,5,1,1,2,0.5,0.5
uid129,4,4,5,1,1,2,0.5,0.5
uid129,4,5,5,1,0,1,1.0,0.0
uid129,4,7,5,1,0,1,1.0,0.0
uid129,5,1,5,1,0,1,1.0,0.0
uid129,5,2,5,0,1,1,0.0,1.0
uid129,5,3,5,1,0,1,1.0,0.0
uid129,5,4,5,0,1,1,0.0,1.0
uid129,5,5,5,1,0,1,1.0,0.0
uid129,5,7,5,1,0,1,1.0,0.0
uid130,4,1,5,0,1,1,0.0,1.0
uid130,4,2,5,1,0,1,1.0,0.0
uid130,4,3,5,0,2,2,0.0,1.0
uid130,4,5,5,0,1,1,0.0,1.0
uid130,4,6,5,0,1,1,0.0,1.0
uid130,5,1,5,0,1,1,0.0,1.0
uid130,5,2,5,1,1,2,0.5,0.5
uid130,5,3,5,0,3,3,0.0,1.0
uid130,5,5,5,1,1,2,0.5,0.5
uid130,5,6,5,0,1,1,0.0,1.0
uid130,5,8,5,0,1,1,0.0,1.0
uid131,4,1,5,0,1,1,0.0,1.0
uid131,4,5,5,0,1,1,0.0,1.0
uid131,4,6,5,0,1,1,0.0,1.0
uid131,5,1,5,1,2,3,0.3333333333333333,0.6666666666666666
uid131,5,2,5,2,1,3,0.6666666666666666,0.3333333333333333
uid131,5,3,5,1,2,3,0.3333333333333333,0.6666666666666666
uid131,5,4,5,0,2,2,0.0,1.0
uid131,5,5,5,1,1,2,0.5,0.5
uid131,5,6,5,0,1,1,0.0,1.0
uid131,5,8,5,0,1,1,0.0,1.0
uid132,3,5,5,0,1,1,0.0,1.0
uid132,4,1,5,1,0,1,1.0,0.0
uid132,4,2,5,0,1,1,0.0,1.0
